,city,driver_count,type,date,fare,ride_id
1513,Prattfurt,43,Urban,1/30/16 14:38,41.58,9.51432E+12
1514,Prattfurt,43,Urban,10/5/16 4:45,33.82,7.04764E+12
1515,Prattfurt,43,Urban,5/8/16 5:04,5.63,1.16645E+11
1516,Prattfurt,43,Urban,3/20/16 8:26,20.11,2.24966E+12
1517,Prattfurt,43,Urban,10/10/16 13:14,27.01,3.89454E+12
1518,Prattfurt,43,Urban,1/24/16 17:39,24.67,3.18478E+12
1519,Prattfurt,43,Urban,7/10/16 7:51,35.29,7.3293E+12
1520,Prattfurt,43,Urban,10/11/16 16:29,37.78,7.67907E+12
1521,Prattfurt,43,Urban,1/11/16 21:18,12.9,5.53009E+12
1522,Prattfurt,43,Urban,8/5/16 20:08,32.12,4.50658E+12
105,Rodriguezburgh,52,Urban,9/5/16 5:20,4.54,9.65077E+12
106,Rodriguezburgh,52,Urban,11/21/16 10:41,26.13,6.51355E+12
107,Rodriguezburgh,52,Urban,5/22/16 21:34,8.83,5.13532E+12
108,Rodriguezburgh,52,Urban,10/7/16 11:09,25.19,7.70988E+12
109,Rodriguezburgh,52,Urban,6/11/16 21:01,27.66,6.95946E+12
110,Rodriguezburgh,52,Urban,4/24/16 3:23,18.91,9.05817E+12
111,Rodriguezburgh,52,Urban,2/28/16 23:49,9.86,1.78213E+12
112,Rodriguezburgh,52,Urban,5/30/16 18:12,14.51,8.43293E+12
113,Rodriguezburgh,52,Urban,7/16/16 10:59,21.65,8.52343E+12
114,Rodriguezburgh,52,Urban,2/11/16 4:21,10,2.36062E+12
115,Rodriguezburgh,52,Urban,2/4/16 21:02,16.11,5.86074E+12
116,Rodriguezburgh,52,Urban,8/30/16 17:34,5.95,2.21985E+12
117,Rodriguezburgh,52,Urban,4/17/16 14:08,17.7,9.03302E+12
118,Rodriguezburgh,52,Urban,5/15/16 8:56,22.06,7.84853E+11
119,Rodriguezburgh,52,Urban,12/2/16 8:18,37.91,3.1493E+12
120,Rodriguezburgh,52,Urban,6/3/16 15:45,36.07,3.48437E+12
121,Rodriguezburgh,52,Urban,2/15/16 6:46,20.76,7.11133E+12
122,Rodriguezburgh,52,Urban,4/23/16 3:18,19.7,4.11248E+11
123,Rodriguezburgh,52,Urban,2/19/16 4:34,34.56,7.70076E+12
124,Rodriguezburgh,52,Urban,8/21/16 23:47,13.49,4.67426E+12
125,Rodriguezburgh,52,Urban,11/23/16 11:12,20.32,7.88045E+12
126,Rodriguezburgh,52,Urban,6/30/16 14:48,35.86,3.60936E+12
127,Rodriguezburgh,52,Urban,3/11/16 11:58,42.88,9.13033E+12
2036,Rodriguezview,10,Suburban,1/28/16 6:54,28.01,2.55355E+12
2037,Rodriguezview,10,Suburban,10/16/16 0:30,26.03,1.28791E+12
2038,Rodriguezview,10,Suburban,5/21/16 2:13,44.16,4.21844E+12
2039,Rodriguezview,10,Suburban,11/26/16 16:39,25.1,7.21376E+12
2040,Rodriguezview,10,Suburban,8/25/16 9:46,36.38,2.49993E+12
2041,Rodriguezview,10,Suburban,1/30/16 5:13,16.08,5.89668E+12
2042,Rodriguezview,10,Suburban,1/15/16 23:03,34.6,7.24257E+12
2043,Rodriguezview,10,Suburban,4/13/16 15:37,42.79,3.46392E+12
2044,Rodriguezview,10,Suburban,7/20/16 18:34,43.14,2.61331E+11
2045,Rodriguezview,10,Suburban,11/8/16 18:32,26.39,1.85499E+12
2046,Rodriguezview,10,Suburban,3/20/16 20:58,35.14,4.83806E+12
2047,Rodriguezview,10,Suburban,4/17/16 21:46,45.95,8.88616E+12
2048,Rodriguezview,10,Suburban,1/17/16 3:28,24.09,9.63066E+12
2049,Rodriguezview,10,Suburban,3/14/16 14:31,26.91,4.91212E+12
2050,Rodriguezview,10,Suburban,11/17/16 11:30,23.71,3.59249E+12
2051,Rodriguezview,10,Suburban,10/1/16 11:30,21.63,3.49473E+12
2052,Rodriguezview,10,Suburban,3/14/16 21:17,42.48,4.80099E+12
2053,Rodriguezview,10,Suburban,6/23/16 3:43,49.24,9.93234E+12
2054,Rodriguezview,10,Suburban,8/29/16 19:22,18.75,9.97692E+12
2055,Rodriguezview,10,Suburban,10/18/16 19:48,26.75,7.55321E+12
939,Russellport,9,Urban,9/8/16 17:46,13.81,1.03434E+12
940,Russellport,9,Urban,2/2/16 20:46,18.96,7.23498E+12
941,Russellport,9,Urban,8/5/16 5:51,43.57,1.40584E+12
942,Russellport,9,Urban,9/18/16 11:54,23.41,3.91585E+12
943,Russellport,9,Urban,7/11/16 8:01,37.34,9.62546E+12
944,Russellport,9,Urban,1/4/16 8:24,26.01,1.07665E+12
945,Russellport,9,Urban,4/15/16 8:21,6.96,1.68831E+12
946,Russellport,9,Urban,2/18/16 2:09,34.36,1.2596E+11
947,Russellport,9,Urban,6/20/16 18:45,4.71,5.26237E+12
948,Russellport,9,Urban,9/10/16 2:46,34.13,8.52041E+12
949,Russellport,9,Urban,10/31/16 19:39,40.67,5.82928E+12
950,Russellport,9,Urban,10/19/16 15:17,27.9,3.58021E+12
951,Russellport,9,Urban,7/7/16 22:03,15.99,4.08676E+11
952,Russellport,9,Urban,2/18/16 0:58,14.44,1.14695E+12
953,Russellport,9,Urban,4/4/16 16:17,36.62,9.55371E+12
954,Russellport,9,Urban,6/12/16 15:10,23.01,4.25304E+11
955,Russellport,9,Urban,6/3/16 21:49,23.05,3.86276E+12
956,Russellport,9,Urban,3/28/16 3:39,4.84,3.61246E+12
957,Russellport,9,Urban,11/21/16 20:26,11.71,7.10777E+12
958,Russellport,9,Urban,6/28/16 12:09,6.52,7.63975E+12
959,Russellport,9,Urban,11/17/16 17:55,21.92,5.64274E+12
960,Russellport,9,Urban,11/12/16 12:46,29.56,1.85096E+12
961,Russellport,9,Urban,10/5/16 14:04,17.69,5.16839E+12
1125,Sandymouth,11,Urban,11/16/16 7:27,21.61,2.38904E+12
1126,Sandymouth,11,Urban,10/3/16 5:05,20.3,9.26761E+12
1127,Sandymouth,11,Urban,3/7/16 23:43,5.72,7.96231E+12
1128,Sandymouth,11,Urban,4/10/16 14:31,5.42,4.36222E+12
1129,Sandymouth,11,Urban,8/21/16 1:56,35.97,1.97603E+12
1130,Sandymouth,11,Urban,6/27/16 13:58,38.59,1.2707E+12
1131,Sandymouth,11,Urban,7/1/16 0:43,37.75,8.23811E+12
1132,Sandymouth,11,Urban,5/3/16 0:51,30.58,5.31442E+12
1133,Sandymouth,11,Urban,11/24/16 10:24,41.22,2.82435E+12
1134,Sandymouth,11,Urban,7/9/16 10:53,12.89,8.16988E+12
1135,Sandymouth,11,Urban,1/6/16 13:48,20.21,1.26633E+12
1136,Sandymouth,11,Urban,8/3/16 4:30,8.22,2.54122E+12
1137,Sandymouth,11,Urban,1/12/16 22:04,43.97,8.99413E+12
1138,Sandymouth,11,Urban,4/16/16 23:11,33.4,1.3876E+12
1139,Sandymouth,11,Urban,9/22/16 14:12,26.58,7.81391E+12
1140,Sandymouth,11,Urban,9/5/16 1:04,13.46,2.69793E+12
1141,Sandymouth,11,Urban,10/27/16 9:17,30.09,8.1745E+12
1142,Sandymouth,11,Urban,4/16/16 21:26,24.02,3.83336E+12
1143,Sandymouth,11,Urban,1/19/16 11:06,39.95,6.38144E+11
1144,Sandymouth,11,Urban,1/8/16 11:47,4.2,2.47631E+12
1145,Sandymouth,11,Urban,2/11/16 9:48,17.1,4.21541E+12
1146,Sandymouth,11,Urban,3/8/16 21:39,13.4,1.50066E+12
1147,Sandymouth,11,Urban,10/21/16 16:57,4.76,6.96361E+12
1148,Sandymouth,11,Urban,10/22/16 11:31,36.53,9.22587E+12
1149,Sandymouth,11,Urban,7/28/16 18:03,4.26,2.97871E+11
1150,Sandymouth,11,Urban,11/10/16 10:12,29.77,5.10259E+12
1151,Sandymouth,11,Urban,4/25/16 17:56,23.89,2.91226E+12
487,Sarabury,46,Urban,1/16/16 13:49,38.35,5.40369E+12
488,Sarabury,46,Urban,7/23/16 7:42,21.76,7.54668E+12
489,Sarabury,46,Urban,4/2/16 4:32,38.03,4.9325E+12
490,Sarabury,46,Urban,6/23/16 5:03,26.82,6.71104E+12
491,Sarabury,46,Urban,9/30/16 12:48,30.3,6.38874E+12
492,Sarabury,46,Urban,8/4/16 0:25,27.2,2.42937E+12
493,Sarabury,46,Urban,7/25/16 10:44,17.73,4.4673E+12
494,Sarabury,46,Urban,6/22/16 16:24,23.94,6.1534E+12
495,Sarabury,46,Urban,1/27/16 17:46,16.39,8.22081E+12
496,Sarabury,46,Urban,4/26/16 11:31,21.8,5.96944E+12
497,Sarabury,46,Urban,8/14/16 19:56,7.83,4.97957E+12
498,Sarabury,46,Urban,1/6/16 3:02,5.19,9.98847E+12
499,Sarabury,46,Urban,3/29/16 15:47,17,3.57442E+12
500,Sarabury,46,Urban,11/20/16 11:44,28.47,3.79327E+12
501,Sarabury,46,Urban,7/17/16 20:41,17.79,9.66102E+12
502,Sarabury,46,Urban,11/6/16 2:23,19.48,7.30565E+12
503,Sarabury,46,Urban,9/26/16 7:30,26.71,6.31025E+12
504,Sarabury,46,Urban,6/4/16 20:50,14.19,8.76557E+12
505,Sarabury,46,Urban,1/22/16 23:12,38.4,1.17623E+12
506,Sarabury,46,Urban,3/29/16 19:07,20.56,7.01949E+12
507,Sarabury,46,Urban,10/18/16 4:33,37.5,1.05439E+12
508,Sarabury,46,Urban,9/30/16 20:41,44.32,2.10351E+12
509,Sarabury,46,Urban,7/30/16 10:37,25.99,5.23393E+12
510,Sarabury,46,Urban,4/1/16 7:15,6.94,1.93122E+12
511,Sarabury,46,Urban,11/23/16 3:08,37.17,9.14141E+12
512,Sarabury,46,Urban,10/23/16 2:40,17.23,1.97798E+12
513,Sarabury,46,Urban,4/6/16 21:02,7.14,6.09636E+12
1874,Sarahview,18,Suburban,1/24/16 1:34,21.42,4.35098E+12
1875,Sarahview,18,Suburban,9/27/16 14:09,30.98,3.35446E+12
1876,Sarahview,18,Suburban,8/15/16 8:03,48.07,7.85853E+12
1877,Sarahview,18,Suburban,1/19/16 13:53,43.51,5.71076E+12
1878,Sarahview,18,Suburban,8/29/16 20:57,19.14,9.52469E+12
1879,Sarahview,18,Suburban,1/1/16 6:02,32.92,1.48805E+12
1880,Sarahview,18,Suburban,7/19/16 19:09,25.19,4.38443E+12
1881,Sarahview,18,Suburban,1/18/16 7:08,44.94,9.86458E+12
1882,Sarahview,18,Suburban,6/1/16 14:38,47.71,5.42249E+12
1883,Sarahview,18,Suburban,10/16/16 1:15,45.78,5.01427E+12
1884,Sarahview,18,Suburban,5/3/16 1:13,45.86,1.1199E+12
1885,Sarahview,18,Suburban,11/24/16 3:57,33.69,2.50037E+12
1886,Sarahview,18,Suburban,10/22/16 8:19,31.69,8.3831E+12
1887,Sarahview,18,Suburban,11/2/16 22:40,13.68,7.46294E+12
1888,Sarahview,18,Suburban,7/9/16 9:05,23.35,8.19857E+12
2318,Shelbyhaven,9,Rural,5/24/16 15:29,18.11,1.14479E+12
2319,Shelbyhaven,9,Rural,10/17/16 14:47,53.42,8.51538E+12
2320,Shelbyhaven,9,Rural,4/21/16 19:22,37.19,5.14207E+12
2321,Shelbyhaven,9,Rural,6/12/16 16:57,30.18,2.01503E+12
2322,Shelbyhaven,9,Rural,7/22/16 5:59,10.64,1.40602E+12
2323,Shelbyhaven,9,Rural,1/25/16 1:39,59.43,8.08833E+12
268,Smithhaven,67,Urban,3/23/16 11:06,9.17,7.82346E+12
269,Smithhaven,67,Urban,4/26/16 16:06,30.35,8.27777E+12
270,Smithhaven,67,Urban,3/27/16 9:25,21.18,1.05529E+11
271,Smithhaven,67,Urban,9/26/16 10:18,33.45,8.53934E+12
272,Smithhaven,67,Urban,3/31/16 1:06,32.58,7.97381E+12
273,Smithhaven,67,Urban,4/16/16 11:09,7.43,5.77173E+12
274,Smithhaven,67,Urban,6/23/16 8:23,15.18,8.19792E+12
275,Smithhaven,67,Urban,5/16/16 10:13,5.39,9.84519E+12
276,Smithhaven,67,Urban,9/22/16 0:49,22.51,1.16106E+12
277,Smithhaven,67,Urban,1/11/16 5:46,21.67,2.62296E+12
278,Smithhaven,67,Urban,1/12/16 8:42,25.23,9.73891E+12
279,Smithhaven,67,Urban,4/22/16 21:43,8.23,3.76722E+12
280,Smithhaven,67,Urban,1/21/16 16:45,36.41,1.85904E+12
281,Smithhaven,67,Urban,10/12/16 5:55,4.57,8.47844E+12
282,Smithhaven,67,Urban,9/9/16 11:41,41.08,7.48036E+12
283,Smithhaven,67,Urban,4/26/16 18:48,34.89,3.86715E+12
284,Smithhaven,67,Urban,4/19/16 14:08,36.69,7.53101E+12
285,Smithhaven,67,Urban,11/16/16 15:15,39.91,4.43207E+12
286,Smithhaven,67,Urban,5/8/16 22:23,40.49,9.79889E+12
287,Smithhaven,67,Urban,11/14/16 17:02,14.8,7.7379E+12
288,Smithhaven,67,Urban,4/28/16 14:21,17.41,3.0683E+12
289,Smithhaven,67,Urban,1/17/16 23:39,27.17,2.99356E+12
290,Smithhaven,67,Urban,10/13/16 22:03,19.87,6.06428E+11
291,Smithhaven,67,Urban,5/3/16 9:43,10.56,6.74351E+12
292,Smithhaven,67,Urban,1/9/16 4:34,41.46,2.30641E+12
293,Smithhaven,67,Urban,11/2/16 23:37,4.57,7.02597E+12
294,Smithhaven,67,Urban,9/3/16 11:34,13.05,2.35282E+12
1260,South Bryanstad,73,Urban,8/12/16 12:15,21.78,7.00644E+12
1261,South Bryanstad,73,Urban,7/27/16 16:58,38.3,2.575E+11
1262,South Bryanstad,73,Urban,5/16/16 15:36,9.15,5.12546E+12
1263,South Bryanstad,73,Urban,11/30/16 8:27,19.24,9.2772E+12
1264,South Bryanstad,73,Urban,10/18/16 9:58,22.27,7.39314E+12
1265,South Bryanstad,73,Urban,6/29/16 6:05,32.39,1.64115E+12
1266,South Bryanstad,73,Urban,9/27/16 22:34,33.54,4.06565E+12
1267,South Bryanstad,73,Urban,6/5/16 5:07,14.5,5.64643E+12
1268,South Bryanstad,73,Urban,8/24/16 6:00,23.54,7.5227E+12
1269,South Bryanstad,73,Urban,9/16/16 4:09,14.24,4.37732E+12
1270,South Bryanstad,73,Urban,2/6/16 17:12,28.84,7.81905E+12
1271,South Bryanstad,73,Urban,10/31/16 23:41,23.41,3.76235E+12
1272,South Bryanstad,73,Urban,5/1/16 23:07,42.69,5.01697E+12
1273,South Bryanstad,73,Urban,6/18/16 11:37,19.49,4.92554E+12
1274,South Bryanstad,73,Urban,6/15/16 9:52,30.49,1.96329E+12
1275,South Bryanstad,73,Urban,8/12/16 23:50,28.95,9.51718E+12
1276,South Bryanstad,73,Urban,8/17/16 22:38,21.34,5.93986E+12
1277,South Bryanstad,73,Urban,9/11/16 12:04,18.43,4.39455E+12
1278,South Bryanstad,73,Urban,9/11/16 5:26,34.58,9.54381E+12
1279,South Bryanstad,73,Urban,9/16/16 9:02,25.82,5.2649E+12
1280,South Bryanstad,73,Urban,11/16/16 22:51,13.58,3.69681E+12
2282,South Elizabethmouth,3,Rural,4/3/16 11:13,22.79,8.19384E+12
2283,South Elizabethmouth,3,Rural,3/11/16 12:27,26.72,4.94325E+12
2284,South Elizabethmouth,3,Rural,11/23/16 7:47,46.39,1.93984E+12
2285,South Elizabethmouth,3,Rural,7/19/16 9:35,31.09,2.95975E+12
2286,South Elizabethmouth,3,Rural,4/21/16 10:20,16.5,5.70261E+12
1669,South Gracechester,19,Suburban,4/14/16 10:02,48.86,1.95728E+12
1670,South Gracechester,19,Suburban,10/9/16 20:53,38.01,9.53353E+12
1671,South Gracechester,19,Suburban,1/11/16 3:37,26.3,5.2174E+12
1672,South Gracechester,19,Suburban,7/26/16 11:37,23.7,3.53578E+12
1673,South Gracechester,19,Suburban,9/8/16 6:53,23.25,7522667629
1674,South Gracechester,19,Suburban,2/15/16 0:38,21.87,4.87936E+12
1675,South Gracechester,19,Suburban,2/25/16 17:21,45.89,2.29407E+12
1676,South Gracechester,19,Suburban,8/28/16 6:25,39.53,1.11999E+12
1677,South Gracechester,19,Suburban,9/28/16 22:04,39.09,2.47195E+11
1678,South Gracechester,19,Suburban,6/27/16 15:54,30.9,9.36493E+12
1679,South Gracechester,19,Suburban,5/30/16 17:10,16.57,4.36527E+12
1680,South Gracechester,19,Suburban,2/13/16 8:59,17.95,7.70793E+12
1681,South Gracechester,19,Suburban,7/7/16 11:44,29.38,4.31374E+12
1682,South Gracechester,19,Suburban,10/16/16 3:24,30.95,8.90344E+12
1683,South Gracechester,19,Suburban,1/7/16 4:23,12.82,6.6386E+12
1684,South Gracechester,19,Suburban,5/9/16 23:34,36.82,4.13462E+12
1685,South Gracechester,19,Suburban,6/24/16 0:33,38.59,5.54262E+12
1686,South Gracechester,19,Suburban,2/27/16 7:42,30.47,4.21687E+11
1687,South Gracechester,19,Suburban,3/9/16 20:08,44.62,1.68952E+12
2084,South Jennifer,6,Suburban,10/5/16 12:22,39.24,1.14827E+12
2085,South Jennifer,6,Suburban,11/7/16 5:30,18.97,2.87137E+12
2086,South Jennifer,6,Suburban,6/29/16 13:25,12.45,2.42517E+12
2087,South Jennifer,6,Suburban,6/6/16 19:55,17.89,8.53743E+12
2088,South Jennifer,6,Suburban,7/25/16 8:16,45.26,3.55507E+12
2089,South Jennifer,6,Suburban,11/23/16 17:09,25.01,6.98699E+12
2090,South Jennifer,6,Suburban,8/10/16 16:05,38.07,8.33052E+12
2091,South Jennifer,6,Suburban,10/5/16 18:42,30.99,3.12504E+12
2092,South Jennifer,6,Suburban,3/26/16 7:26,31.29,9.68997E+12
2093,South Jennifer,6,Suburban,9/4/16 2:07,46.04,8.29497E+12
2094,South Jennifer,6,Suburban,10/7/16 21:10,35.7,3.44059E+12
2095,South Jennifer,6,Suburban,6/24/16 20:00,36.29,7.62911E+12
2096,South Jennifer,6,Suburban,5/9/16 20:44,25.02,5.18008E+12
2097,South Jennifer,6,Suburban,2/5/16 10:51,29.74,9.50646E+12
2098,South Jennifer,6,Suburban,8/31/16 21:49,18.46,5.6784E+12
2099,South Jennifer,6,Suburban,8/29/16 19:51,26.36,6.41342E+11
2338,South Joseph,3,Rural,2/17/16 1:41,57.52,7.36579E+12
2339,South Joseph,3,Rural,4/12/16 0:21,56.07,7.01196E+12
2340,South Joseph,3,Rural,2/10/16 4:40,38.98,4.40418E+12
2341,South Joseph,3,Rural,11/21/16 5:16,56.41,1.76372E+12
2342,South Joseph,3,Rural,2/3/16 21:31,46.32,2.9454E+12
2343,South Joseph,3,Rural,2/15/16 2:35,39.18,2.12591E+12
2344,South Joseph,3,Rural,2/24/16 7:17,43.15,1.17742E+12
2345,South Joseph,3,Rural,8/24/16 23:19,40.57,4.36209E+12
2346,South Joseph,3,Rural,10/8/16 2:37,19.21,7.53924E+12
2347,South Joseph,3,Rural,10/15/16 3:53,32.5,2.75804E+12
2348,South Joseph,3,Rural,10/28/16 9:52,25.34,6.7061E+12
2349,South Joseph,3,Rural,9/28/16 7:30,12.55,4.33621E+12
128,South Josephville,4,Urban,6/1/16 5:15,28.33,7.95683E+12
129,South Josephville,4,Urban,10/6/16 3:53,28.19,2.60413E+12
130,South Josephville,4,Urban,3/11/16 23:05,29.12,7.47716E+12
131,South Josephville,4,Urban,3/24/16 18:38,13.73,1.48844E+12
132,South Josephville,4,Urban,8/28/16 4:52,38.51,4.25006E+12
133,South Josephville,4,Urban,8/31/16 4:27,32.65,2.48109E+12
134,South Josephville,4,Urban,3/13/16 6:50,19.84,7.08587E+11
135,South Josephville,4,Urban,10/27/16 2:16,14.83,1.01847E+12
136,South Josephville,4,Urban,1/24/16 20:32,19.48,6.03854E+12
137,South Josephville,4,Urban,7/9/16 19:50,23.29,8.9297E+12
138,South Josephville,4,Urban,5/29/16 19:55,44.23,8.11846E+12
139,South Josephville,4,Urban,8/31/16 7:56,25.22,1.28955E+12
140,South Josephville,4,Urban,11/28/16 17:14,41.55,6.06478E+12
141,South Josephville,4,Urban,9/27/16 20:23,20.31,3.1074E+12
142,South Josephville,4,Urban,4/15/16 11:37,22.03,8.63144E+11
143,South Josephville,4,Urban,1/18/16 13:17,30.42,9.19084E+12
144,South Josephville,4,Urban,10/24/16 13:28,39.81,4.94466E+12
145,South Josephville,4,Urban,8/26/16 19:29,34.33,2.39286E+12
146,South Josephville,4,Urban,11/18/16 2:59,20.01,6.1124E+12
147,South Josephville,4,Urban,2/1/16 0:44,4.69,3.35121E+12
148,South Josephville,4,Urban,5/19/16 0:58,27.96,8.16017E+11
149,South Josephville,4,Urban,6/11/16 9:24,33.72,3.61197E+12
150,South Josephville,4,Urban,1/15/16 16:18,25.83,1.63705E+12
151,South Josephville,4,Urban,4/4/16 16:33,25.69,1.13305E+12
371,South Louis,12,Urban,6/19/16 5:30,35.29,3.19786E+11
372,South Louis,12,Urban,9/8/16 2:07,38.81,9.67772E+12
373,South Louis,12,Urban,7/26/16 16:34,33.19,6.56841E+12
374,South Louis,12,Urban,4/20/16 15:42,27.26,7.92497E+12
375,South Louis,12,Urban,8/5/16 11:29,28.07,1.49481E+12
376,South Louis,12,Urban,9/11/16 16:28,22.08,7.45418E+12
377,South Louis,12,Urban,10/11/16 0:43,4.54,3.59084E+12
378,South Louis,12,Urban,10/29/16 18:46,30.73,3.06878E+12
379,South Louis,12,Urban,2/25/16 14:35,39.4,8.08547E+12
380,South Louis,12,Urban,4/2/16 17:00,34.7,4.42373E+12
381,South Louis,12,Urban,5/2/16 20:58,40.86,2.11179E+12
382,South Louis,12,Urban,6/6/16 9:51,6.18,3.86951E+12
383,South Louis,12,Urban,5/23/16 10:05,27.25,8.86311E+12
384,South Louis,12,Urban,1/2/16 10:08,31.02,6.84176E+12
385,South Louis,12,Urban,1/13/16 17:48,30.92,9.72598E+12
386,South Louis,12,Urban,10/28/16 15:04,21.72,6.6125E+12
387,South Louis,12,Urban,9/27/16 15:50,21.79,7.84889E+12
388,South Louis,12,Urban,3/8/16 21:59,43.69,3.69632E+12
389,South Louis,12,Urban,3/22/16 2:47,13.79,7.67252E+12
390,South Louis,12,Urban,9/29/16 10:37,44.14,5.72359E+12
391,South Louis,12,Urban,6/4/16 1:01,26.72,8.46515E+12
392,South Louis,12,Urban,2/14/16 3:22,23.15,6.61339E+12
393,South Louis,12,Urban,7/21/16 22:51,19.83,4.29508E+12
394,South Louis,12,Urban,2/10/16 22:53,30.6,8.97935E+12
395,South Louis,12,Urban,10/6/16 3:17,39.52,5.38681E+11
396,South Louis,12,Urban,5/5/16 13:22,25.15,6.97637E+12
397,South Louis,12,Urban,1/26/16 11:21,23.67,1.88796E+12
398,South Louis,12,Urban,9/5/16 5:03,4.23,8.83952E+12
399,South Louis,12,Urban,6/25/16 8:50,20.24,6.05527E+12
400,South Louis,12,Urban,5/16/16 9:42,18.15,8.3914E+12
401,South Louis,12,Urban,7/15/16 7:48,24.84,4.99788E+12
402,South Louis,12,Urban,11/22/16 15:34,35.27,3.62744E+12
1083,South Roy,35,Urban,1/2/16 18:42,17.49,4.03627E+12
1084,South Roy,35,Urban,12/3/16 8:39,32.88,7.09892E+12
1085,South Roy,35,Urban,11/20/16 2:09,6.81,6.51261E+12
1086,South Roy,35,Urban,4/14/16 3:24,9.77,6.64212E+11
1087,South Roy,35,Urban,7/6/16 7:37,21.04,9.00026E+11
1088,South Roy,35,Urban,1/29/16 17:29,18.61,5.08408E+12
1089,South Roy,35,Urban,6/3/16 17:48,43.5,5.31644E+12
1090,South Roy,35,Urban,8/23/16 8:57,6.73,1.82675E+11
1091,South Roy,35,Urban,8/25/16 3:24,40.56,7.5877E+12
1092,South Roy,35,Urban,10/31/16 21:45,28.07,9.94648E+12
1093,South Roy,35,Urban,6/10/16 6:56,31.69,7.408E+12
1094,South Roy,35,Urban,4/8/16 3:51,11.09,2.13019E+12
1095,South Roy,35,Urban,1/23/16 12:55,38.6,6.77326E+12
1096,South Roy,35,Urban,3/15/16 13:52,25,6.4935E+12
1097,South Roy,35,Urban,8/8/16 8:26,44.34,4.17945E+11
1098,South Roy,35,Urban,10/1/16 22:21,43.07,2.19244E+12
1099,South Roy,35,Urban,8/3/16 21:28,5.19,9.82006E+12
1100,South Roy,35,Urban,7/10/16 4:09,17.23,1.51065E+12
1101,South Roy,35,Urban,2/8/16 4:56,31.52,3.28402E+12
1102,South Roy,35,Urban,4/1/16 8:18,42.56,4.9137E+12
1103,South Roy,35,Urban,1/25/16 0:02,42.09,6.94043E+12
1104,South Roy,35,Urban,5/13/16 4:28,14.85,7.75586E+12
1805,South Shannonborough,9,Suburban,2/11/16 19:51,13.52,3.7958E+12
1806,South Shannonborough,9,Suburban,3/20/16 15:01,19.89,3.84587E+12
1807,South Shannonborough,9,Suburban,11/25/16 17:40,25.58,7.06188E+12
1808,South Shannonborough,9,Suburban,7/17/16 18:36,14.33,6.59037E+12
1809,South Shannonborough,9,Suburban,11/25/16 4:23,44.67,2.35371E+11
1810,South Shannonborough,9,Suburban,5/8/16 12:58,41.16,5.06466E+12
1811,South Shannonborough,9,Suburban,11/25/16 4:39,12.3,3.17932E+12
1812,South Shannonborough,9,Suburban,11/12/16 15:53,14.63,9.78216E+12
1813,South Shannonborough,9,Suburban,7/4/16 23:28,16.44,6.4932E+12
1814,South Shannonborough,9,Suburban,2/8/16 20:41,27.11,6.35669E+12
1815,South Shannonborough,9,Suburban,3/4/16 23:04,37.28,2.41471E+12
1816,South Shannonborough,9,Suburban,5/20/16 16:11,48.59,1.67469E+11
1817,South Shannonborough,9,Suburban,8/27/16 23:51,17.32,3.57978E+12
1818,South Shannonborough,9,Suburban,9/23/16 16:13,25.78,7.22549E+12
1819,South Shannonborough,9,Suburban,3/6/16 6:47,39.15,6.58034E+12
913,Spencertown,68,Urban,7/31/16 14:53,6.87,2.2426E+12
914,Spencertown,68,Urban,7/12/16 2:52,31.39,7.54749E+11
915,Spencertown,68,Urban,6/13/16 3:01,25.91,7.41442E+12
916,Spencertown,68,Urban,1/16/16 18:28,35.59,7.00293E+12
917,Spencertown,68,Urban,8/11/16 12:33,12.76,4.52575E+11
918,Spencertown,68,Urban,6/14/16 16:52,8.58,8.12414E+12
919,Spencertown,68,Urban,10/1/16 19:56,11.43,6.5931E+12
920,Spencertown,68,Urban,5/10/16 4:55,5.13,3.22013E+12
921,Spencertown,68,Urban,5/24/16 21:33,31.76,8.57899E+12
922,Spencertown,68,Urban,2/12/16 21:25,30.82,8.22661E+12
923,Spencertown,68,Urban,2/7/16 12:18,44.67,6.13565E+12
924,Spencertown,68,Urban,3/28/16 6:14,42.67,1.23539E+12
925,Spencertown,68,Urban,7/23/16 0:02,7.74,8.39047E+12
926,Spencertown,68,Urban,3/4/16 7:28,44.15,2.92879E+12
927,Spencertown,68,Urban,1/5/16 3:19,34.86,6.29371E+12
928,Spencertown,68,Urban,2/2/16 16:49,5.85,3.83549E+12
929,Spencertown,68,Urban,6/24/16 2:33,27.18,5.097E+12
930,Spencertown,68,Urban,2/16/16 2:44,21.21,5.91507E+12
931,Spencertown,68,Urban,6/7/16 6:22,36.33,8.19321E+12
932,Spencertown,68,Urban,10/6/16 8:07,38.31,2.97585E+12
933,Spencertown,68,Urban,1/28/16 1:07,30.2,4.59411E+12
934,Spencertown,68,Urban,5/17/16 16:18,34.05,4.42049E+12
935,Spencertown,68,Urban,3/26/16 7:05,24.14,8.66422E+11
936,Spencertown,68,Urban,8/25/16 14:12,11.93,7.46707E+12
937,Spencertown,68,Urban,7/19/16 19:03,7.39,2.4264E+12
938,Spencertown,68,Urban,11/22/16 10:05,4.79,2.72916E+12
2351,Stevensport,6,Rural,2/14/16 15:52,22.2,3.41262E+11
2352,Stevensport,6,Rural,10/30/16 16:24,22.81,3.1162E+12
2353,Stevensport,6,Rural,5/11/16 12:08,41.83,1.59131E+12
